objname,z,n,t,GALEX_NUV,WISE_3.4,SPIRE_250,u-r,r-J,type
251504,0.0591,2.0882,Sd-Irr,0.017024053,0.061575156000000006,0.0,1.7696907347805535,0.4563132150919529,1.0
251645,0.006,-9999.0,Sd-Irr,0.010313445,0.28571754,11.377803,1.8730498133534539,0.7642922360647759,1.0
251893,0.0586,1.1041,Sd-Irr,0.035877416,1.8550408999999999,220.26402000000002,2.13889304361215,1.1679904396034217,1.0
251898,0.058,2.8018,Sd-Irr,0.0085283855,0.04447286,8.744877,1.2472640579252783,0.4618402591242585,1.0
251926,0.0341,-9999.0,Sd-Irr,-999000.0,0.093515504,12.775684,1.4432300545190273,0.3364540736442194,1.0
251969,0.0064,-9999.0,Sd-Irr,-999000.0,0.13097464,17.100179999999998,1.631869105482977,0.18734754677076637,1.0
252008,0.0339,0.7259,Sd-Irr,-999000.0,0.11165702999999999,0.0,2.3627877054773876,0.6214610932334566,1.0
252012,0.034,-9999.0,Sd-Irr,-999000.0,0.040277195,9.172057,1.286594250595499,0.26907725375366454,1.0
252030,0.0346,0.1562,Sd-Irr,-999000.0,0.12656827,3.4099693999999996,1.720551645090815,0.479619222119112,1.0
252066,0.0337,0.0468,Sd-Irr,-999000.0,0.05165285,2.0743804,Infinity,0.4779297758454817,1.0
252074,0.0285,2.0431,Sd-Irr,-999000.0,0.113485985,13.074192,1.4041208152396507,0.5271129619277417,1.0
252078,0.0339,-9999.0,Sd-Irr,-999000.0,0.048758222,2.348944,1.3630870479083796,0.4283873489017722,1.0
252080,0.0343,-9999.0,Sd-Irr,-999000.0,0.11479965,29.183345,1.4426311896576962,0.5851408094735646,1.0
252091,0.0344,1.0072,Sd-Irr,-999000.0,0.42962068000000003,24.293015,1.4843780437961342,0.4500029526239189,1.0
252128,0.0289,2.4742,Sd-Irr,0.010073028999999999,0.035660112,0.0,1.319965362932919,0.18158281857883907,1.0
252206,0.0446,5.2031,Sd-Irr,0.037548332000000004,0.12947366,15.835348999999999,1.6115031014783412,0.382331075564565,1.0
271469,0.051,0.5067,Sd-Irr,0.017951527999999998,0.08938557999999999,2.3515811,1.4958934212669845,0.5438928450004141,1.0
271514,0.0508,0.6777,Sd-Irr,0.012438676,0.21866384,13.804748,1.9394990142581463,0.8689991933388725,1.0
271940,0.0476,1.4101,Sd-Irr,0.022022057,0.08968352,10.8069265,1.2419668672630024,0.5030963635115171,1.0
272237,0.0586,0.9468,Sd-Irr,0.012011336,0.11869782,15.761339999999999,1.718477448472342,0.6138549929983768,1.0
272328,0.0474,0.3888,Sd-Irr,0.045109235,0.35510240000000004,25.457034,1.3553458686721243,0.6952033652569583,1.0
272424,0.0364,8.9597,Sd-Irr,0.011800602,0.14137002,8.726348,1.3559659406652713,0.3777618611035649,1.0
272571,0.027,3.1615,Sd-Irr,0.025585576,0.13503624,-999000.0,1.4952698382079816,0.5270813321858299,1.0
272729,0.0171,0.0474,Sd-Irr,0.024380946,0.046276214999999996,-999000.0,1.5346656861864219,0.2650635530167378,1.0
272790,0.0219,1.1421,Sd-Irr,0.009844944999999999,0.19580034000000002,-999000.0,1.7914650359556106,0.524606213492639,1.0
272965,0.0487,1.0412,Sd-Irr,0.11959952,0.28056503000000005,10.877526,1.0863869755953672,0.36123501979150774,1.0
272996,0.0221,0.6386,Sd-Irr,0.05604246,0.21370541,0.0,1.4332039617089904,0.43413117135170864,1.0
273068,0.0094,-9999.0,Sd-Irr,0.011453123,0.039116156000000006,7.7858437,0.8400069085761928,0.267714644840936,1.0
273070,0.0215,1.2386,Sd-Irr,0.0143567795,0.054138323,12.062003,1.6546765683974058,0.4518343724326428,1.0
273099,0.0199,0.0598,Sd-Irr,0.030758867,0.12234278,12.580568,1.2418358186339091,0.21483309605336132,1.0
273130,0.0372,3.6464,Sd-Irr,0.018954594999999998,0.029185387,0.0,1.055172783359268,0.26722432403097685,1.0
273178,0.0575,0.9615,Sd-Irr,0.029439781,0.14886977,5.46972,1.587481136238715,0.6434664403456551,1.0
273242,0.0193,-9999.0,Sd-Irr,0.024456998,0.20987215,-999000.0,1.7397235292030686,0.5246095906483816,1.0
273256,0.0205,-9999.0,Sd-Irr,0.035694247000000005,0.30864982,-999000.0,1.800046915592894,0.8184098778834183,1.0
273328,0.0208,-9999.0,Sd-Irr,0.014559246999999999,0.08605549,-999000.0,1.6523200031406873,0.36854750551964344,1.0
273391,0.0098,-9999.0,Sd-Irr,0.026788261999999997,0.063206,-999000.0,0.8871105236205139,0.05747477826223957,1.0
273509,0.051,0.0492,Sd-Irr,0.042327632,0.16694536,7.606588,1.362117838391299,0.5049869335400317,1.0
273577,0.0217,0.0131,Sd-Irr,0.038179533,0.13825869,10.703019,1.050857373336953,0.3680872709984797,1.0
273653,0.0054,-9999.0,Sd-Irr,0.046692756,0.08792631000000001,8.216539000000001,0.9326606254791656,0.03921889668558265,1.0
273750,0.0325,-9999.0,Sd-Irr,0.12353565999999999,0.37063228,17.297376,1.2013348663135943,0.37987623504238854,1.0
273951,0.0263,1.3804,Sd-Irr,0.15286321,0.28850083,-999000.0,1.1236462414267407,0.18877890114454488,1.0
278045,0.0477,1.607,Sd-Irr,0.03205289,0.15541696,15.586982500000001,1.5235576889361226,0.512670795312772,1.0
278074,0.0253,-9999.0,Sd-Irr,0.05727164,0.12885524,0.0,1.355544345382171,-0.028927898241519756,1.0
278110,0.0537,1.0575,Sd-Irr,0.04551057,0.09487459499999999,2.449087,0.8825256315341363,0.3044791744032551,1.0
278134,0.0468,-9999.0,Sd-Irr,0.066044915,0.31897737,13.302691,1.4133069268461185,0.6070647534067888,1.0
278168,0.0534,1.1488,Sd-Irr,0.0023955672,0.07959372,3.2861908,2.4370402787499756,0.8637460368732874,1.0
278169,0.0543,0.7749,Sd-Irr,0.011449903,0.15012713,13.459918,1.7542103044122612,0.6032008405540026,1.0
278260,0.0545,-9999.0,Sd-Irr,0.026838457,0.13029552,1.5460969,1.0829758787661206,0.5164649873033085,1.0
278293,0.0294,0.3147,Sd-Irr,0.039576713,0.04154497,0.0,1.0011437206396963,0.38266248821383897,1.0
278554,0.0429,-9999.0,Sd-Irr,0.052467196,0.108405715,0.0,1.2528871007489286,0.21981913646336437,1.0
278643,0.0355,0.817,Sd-Irr,0.024327017,0.31407468,23.10578,1.5646784570033248,0.9052020914918302,1.0
278645,0.011,0.0457,Sd-Irr,0.014634936,0.08340521999999999,9.371934999999999,1.509790275826873,0.48312243602018157,1.0
278703,0.0409,1.0039,Sd-Irr,0.039351024000000005,0.3608863,33.488028,1.58929780022779,0.6705055756613163,1.0
278735,0.0404,8.5803,Sd-Irr,0.024292503,0.040216324000000005,0.0,0.869477487544664,0.31915766205992213,1.0
278741,0.0397,2.2571,Sd-Irr,0.06068982,0.3382093,30.310785,1.3921750125537713,0.562771573408611,1.0
278787,0.0411,0.667,Sd-Irr,0.018505463,0.15125907,12.529082,1.4721712945632888,0.6424735792683478,1.0
278855,0.0418,0.3734,Sd-Irr,0.014590926,0.11545655,9.9609075,1.7329855771134532,0.48628201986935693,1.0
278909,0.0415,1.309,Sd-Irr,0.039312505,0.31943436,9.662639,1.431472384142225,0.8890110364512367,1.0
278918,0.0416,-9999.0,Sd-Irr,0.046474204,0.15135235,2.6920466,1.1927432234989794,0.6928962164428043,1.0
278995,0.0131,1.6055,Sd-Irr,0.09618968,0.29588656999999996,4.231543299999999,1.1278227887885635,0.4059095647638742,1.0
278999,0.0529,0.6045,Sd-Irr,0.045543707999999995,0.29713433,28.72262,1.4763383009524347,0.4588312378380479,1.0
279128,0.0582,2.2379,Sd-Irr,0.0272244,0.06546062,5.3376323,1.1235117240754278,0.31065103371841474,1.0
279160,0.0128,-9999.0,Sd-Irr,0.07600368,0.27285432000000004,14.507539,1.1450719854353082,0.24837839424824182,1.0
279161,0.0524,1.3359,Sd-Irr,0.056778357,0.31369287,21.957219,1.4427754658902288,0.5541291535314699,1.0
279588,0.0521,1.3518,Sd-Irr,0.021529137,0.21725403,11.90311,1.7558834893055106,0.6418413814095203,1.0
279759,0.0522,0.726,Sd-Irr,0.028416489,0.058217926999999996,6.7795060000000005,1.0341805922180711,0.37881546127647425,1.0
279891,0.0238,0.6379,Sd-Irr,0.030930725,0.053308879999999996,3.043993,0.9935474521499899,0.29479094587895105,1.0
287776,0.0415,3.2205,Sd-Irr,0.035975707,0.21239807,-999000.0,1.305843452624032,0.44100339536673516,1.0
287852,0.0465,1.3385,Sd-Irr,0.02696698,0.1815309,27.546823,1.2860326710226317,0.6301487305020714,1.0
288146,0.0288,0.0253,Sd-Irr,0.046337453,0.09604983,-999000.0,1.1274965022944627,0.2181760492097169,1.0
288424,0.0195,0.7112,Sd-Irr,0.02232084,0.08607972,6.0608830000000005,1.450305972479768,0.35742132057877285,1.0
288458,0.0062,-9999.0,Sd-Irr,0.043142267,0.07288567,0.0,1.0759905775880654,0.3104311972943634,1.0
288932,0.0181,1.2907,Sd-Irr,5.1099744E-4,0.08765907,-999000.0,1.9734137235751206,0.559189225788657,1.0
288939,0.0335,1.3004,Sd-Irr,0.064423584,0.12549684,-999000.0,1.1453330305928162,0.11268046702993928,1.0
288974,0.0228,-9999.0,Sd-Irr,0.0010050293,0.070130016,-999000.0,3.459084203233033,0.4613436611612869,1.0
289151,0.0212,1.3757,Sd-Irr,0.0033935353,0.11989161999999999,-999000.0,1.8656340364410227,0.47008186992292167,1.0
289185,0.0209,-9999.0,Sd-Irr,9.369208E-4,0.077936435,-999000.0,3.307071681894982,0.510041619667355,1.0
289217,0.0161,0.8781,Sd-Irr,0.046976939999999995,0.27891036,-999000.0,1.409911345851036,0.41098529956658325,1.0
289221,0.018,-9999.0,Sd-Irr,0.017185155,0.05082346,-999000.0,0.838963835216596,0.3891800230390672,1.0
289279,0.0214,0.0542,Sd-Irr,0.0088280185,0.08978281,-999000.0,1.49383502120709,0.42700569860846116,1.0
289311,0.048,1.4366,Sd-Irr,0.01936297,0.07505534,-999000.0,1.335102305461696,0.392491924025677,1.0
289463,0.0243,-9999.0,Sd-Irr,0.03144128,0.10760937000000001,4.9312515,1.308785011662323,0.5306745342749224,1.0
289543,0.0484,1.228,Sd-Irr,0.014621339,0.08202163999999999,5.069402,1.7159868513629846,0.49418111240620277,1.0
289549,0.0483,0.6467,Sd-Irr,0.031862826000000004,0.17575984,-999000.0,1.0896243922233424,0.3277721405833205,1.0
290052,0.0257,-9999.0,Sd-Irr,0.022334683,0.0532152,-999000.0,1.2163245693516345,0.24203783970244075,1.0
290285,0.0296,0.0485,Sd-Irr,0.024662596999999998,0.025110563,0.6972588999999999,1.6994696086968872,0.40992644314453486,1.0
290396,0.0063,-9999.0,Sd-Irr,0.27799918,0.36578943,-999000.0,0.7632872287730876,0.07343633911979452,1.0
290423,0.024,-9999.0,Sd-Irr,0.014767411000000001,0.0655642,-999000.0,1.42577502505236,0.30422211130758114,1.0
296352,0.042,1.7816,Sd-Irr,0.08658996999999999,0.2441039,18.561162,1.1104554812940677,0.2720462765597844,1.0
296458,0.0474,-9999.0,Sd-Irr,0.020384140999999998,0.04768930699999999,0.0,2.629184039356133,0.4183790337966897,1.0
296572,0.0463,9.2465,Sd-Irr,0.015120845,0.057120356000000004,0.0,1.3736475694025714,0.48709260671557786,1.0
296668,0.048,-9999.0,Sd-Irr,0.0446238,0.2610529,20.130537,1.4468903850594614,0.3176250081637093,1.0
296710,0.055,5.0823,Sd-Irr,0.01816064,0.12171388,1.0099739,1.3653079224490767,0.4243967797179522,1.0
296713,0.0254,0.393,Sd-Irr,0.014101853,0.051481027,1.3871631000000002,1.149106404941108,0.5653841173427097,1.0
296788,0.0528,3.2926,Sd-Irr,0.01899909,0.039797905999999994,3.0453226,1.3156067705028391,0.31999095719211823,1.0
296818,0.0543,-9999.0,Sd-Irr,0.026677786,0.11310200000000001,12.383507,1.2082841997867035,0.35087003352369805,1.0
296847,0.0257,0.836,Sd-Irr,0.06139512,0.36149894,12.888029000000001,1.4690765396098442,0.4783299065359614,1.0
296848,0.0262,-9999.0,Sd-Irr,0.016338784999999998,0.054809803,5.7698633,1.726074243054164,0.4079935894082567,1.0
296852,0.0546,0.7888,Sd-Irr,0.009185372,0.09025975,0.0,1.7117917150194515,0.6267724911390502,1.0
296855,0.0543,0.5249,Sd-Irr,0.004382629000000001,0.08382472,3.580365,1.786859309325699,0.6004273650984544,1.0
296858,0.0526,0.4646,Sd-Irr,0.015867725,0.07029944,21.063803,1.2410520575572832,0.36885172388654297,1.0
296893,0.0544,5.0359,Sd-Irr,0.009703649,0.048145015,3.4874703,1.4055264834759313,0.5756535097132911,1.0
296926,0.0538,5.4992,Sd-Irr,0.008586145,0.077085104,13.873382,1.81358212668448,0.6815005236934226,1.0
296936,0.0541,0.8782,Sd-Irr,0.08506216,0.43835805,42.705443,1.3275942807318017,0.5187292668545282,1.0
296992,0.0519,0.0116,Sd-Irr,0.018939647,0.043587726,0.34800264999999997,1.4244662353219297,0.3040739850955205,1.0
296994,0.0541,2.205,Sd-Irr,0.020992318000000003,0.06520948,19.25469,0.9287506883141035,0.33052983805148983,1.0
297015,0.0546,0.8752,Sd-Irr,0.049017373,0.21575952999999998,21.989430000000002,1.3497140353907326,0.4786024144960521,1.0
297034,0.0551,2.4266,Sd-Irr,0.0020043511999999998,0.103017264,0.0,2.4860885297969446,0.771903513340483,1.0
297051,0.0501,0.8738,Sd-Irr,0.04551261,0.4192109,17.437749,1.6800902975207705,0.7058816048418848,1.0
297119,0.0552,0.0279,Sd-Irr,0.019886236,0.060059305,0.3389798,1.4374973454320923,0.3551353013373273,1.0
297164,0.0534,2.3225,Sd-Irr,0.028714481,0.19545306,9.998843,1.6232081332184691,0.4963764547847589,1.0
297227,0.0536,1.1354,Sd-Irr,0.025085879999999998,0.26455302999999997,13.052256999999999,1.5038237838630764,0.7950590076786099,1.0
297272,0.0546,0.611,Sd-Irr,0.016709737000000002,0.08183784,5.1598935,1.0345903093385118,0.488851468449667,1.0
297486,0.0532,0.7631,Sd-Irr,0.035544424,0.08719871,8.366201,1.1896813882627058,0.3666217414032289,1.0
297557,0.0261,1.2261,Sd-Irr,0.019268517,0.10951960999999999,3.0993496,1.8427946495629897,0.5230968305143193,1.0
297694,0.0249,-9999.0,Sd-Irr,0.022070654999999998,0.14497872,2.9959602,1.3002294485555268,0.3905888146233565,1.0
297705,0.0238,0.7463,Sd-Irr,0.025597137,0.24796237,12.340256,1.6238029160551335,0.545328953304562,1.0
297710,0.048,0.1085,Sd-Irr,0.015049548999999999,0.09474856999999999,1.2319202999999999,1.2787305770788535,0.3849868063024928,1.0
297722,0.0551,0.4477,Sd-Irr,0.022996317,0.059469334000000006,2.2912105,1.2486190905582149,0.3229267911856937,1.0
297835,0.0354,0.0817,Sd-Irr,0.034200162,0.14681471999999998,14.952325,1.062084747022162,0.4414950079093245,1.0
297855,0.0513,1.1372,Sd-Irr,0.07218509599999999,0.2314556,20.873526,1.1115100724779623,0.36385257980425223,1.0
297857,0.0514,1.8272,Sd-Irr,0.04387382,0.16110789,11.033586,1.2263212643473764,0.3727015033411831,1.0
297875,0.0299,-9999.0,Sd-Irr,0.016238130000000003,0.06874477000000001,13.639731000000001,1.15349399182751,0.39773086004220204,1.0
297883,0.0518,2.0445,Sd-Irr,0.051202187,0.08332205000000001,5.3959712E-6,1.0881883373656294,0.17220111718098963,1.0
297928,0.0518,-9999.0,Sd-Irr,0.022654403,0.018719284,0.0,1.4260358747577655,-0.10768606552389315,1.0
298024,0.0304,0.5354,Sd-Irr,0.06561986,0.058384346999999996,2.3114968,1.0997501360482076,0.04046826704003337,1.0
298042,0.0274,0.8727,Sd-Irr,0.07770248,0.46370848,10.802322,1.3831938012857208,0.5923430780528989,1.0
298106,0.0274,0.5915,Sd-Irr,0.041618256,0.14067638000000002,8.826778000000001,1.2978354656871645,0.48072544086872426,1.0
298160,0.0291,-9999.0,Sd-Irr,0.013204974,0.023493765,9.754552499999999,1.6110520950262242,0.23561653305537789,1.0
298463,0.0501,4.6894,Sd-Irr,0.022956527,0.10586591,4.4359225,1.4073850211388006,0.5289580122143747,1.0
298466,0.0503,1.7639,Sd-Irr,0.04597919,0.09172554599999999,0.0,1.095597399710563,-0.10216552442103222,1.0
298494,0.0319,-9999.0,Sd-Irr,0.024849202,0.036750003,4.8612943,0.8223916489078107,0.10033630425524365,1.0
298499,0.032,-9999.0,Sd-Irr,0.048037461999999996,0.035594803,0.40814722999999997,0.24071585047603605,-0.20611858554951823,1.0
298517,0.05,1.4378,Sd-Irr,0.030281517,0.12646007,0.0,1.1211494778635043,0.33808098731836367,1.0
298556,0.0233,0.0728,Sd-Irr,0.014364659,0.060119273,20.082459,1.3229143733257374,0.3002610942433108,1.0
298601,0.0327,1.1521,Sd-Irr,0.023464283,0.20844829999999998,3.4901667,1.8660279275631666,0.5152077833435555,1.0
298602,0.0336,0.9429,Sd-Irr,0.018024044,0.17287611,11.467066999999998,1.4794098650662306,0.7138135033766062,1.0
298615,0.0497,-9999.0,Sd-Irr,0.023625382,0.14173864,3.8168866,1.4378992568353084,0.2762112850050329,1.0
298622,0.0495,0.042,Sd-Irr,0.015226468,0.056184348,3.0659016,0.9191567751213086,0.22287581364680165,1.0
298625,0.05,1.2263,Sd-Irr,0.020049143,0.22981678,24.543913,1.951187058713181,0.7285722776477996,1.0
298767,0.0496,0.6079,Sd-Irr,-999000.0,0.38841899999999996,33.723187,1.7881580292729993,1.0291305090069471,1.0
298888,0.0358,1.7367,Sd-Irr,0.10835883,0.22323694000000002,2.4674481000000004,0.969428447331083,0.11486876424898185,1.0
298889,0.0356,1.1446,Sd-Irr,0.022236485,0.038936956,0.0,1.0365370751372254,0.2590667004079137,1.0
298982,0.0454,-9999.0,Sd-Irr,0.014935956,0.068739944,1.980572,1.4042848010985693,-0.01413295924886171,1.0
299000,0.0454,-9999.0,Sd-Irr,0.020153860000000003,0.051347134999999995,0.0,1.4808598785867702,-0.11003032681317393,1.0
299022,0.0435,-9999.0,Sd-Irr,0.011738492500000001,0.08707455,4.4029667,1.3185794760805436,0.4087910112125428,1.0
299032,0.0389,0.4512,Sd-Irr,0.0169059,0.08983482,0.0,1.391255343581939,0.5496171825126765,1.0
299041,0.0289,-9999.0,Sd-Irr,0.027217173,0.07874238,0.0,1.2455993230028781,0.22867185850708438,1.0
299073,0.0386,-9999.0,Sd-Irr,0.007897992,0.054642736000000004,0.0,2.4445120846660657,0.2808352006736001,1.0
300350,0.0142,1.1474,Sd-Irr,0.042391173000000004,0.20067408,8.33309,1.417526514477423,0.48164572950417295,1.0
300408,0.0304,1.2786,Sd-Irr,0.021310799999999998,0.03735289,0.0,1.295636735400464,0.29859518785425365,1.0
300454,0.05,0.6712,Sd-Irr,0.035976906999999995,0.10555963,10.200615999999998,1.4802426362032577,0.3507749616323679,1.0
300573,0.053,1.1664,Sd-Irr,0.023451516000000002,0.2613537,16.254551999999997,1.4820184783556414,0.6097276522098767,1.0
300852,0.0066,-9999.0,Sd-Irr,0.015423276999999999,0.047995913,4.0409327,1.4117378202697068,0.22389455962645854,1.0
300853,0.0509,4.5832,Sd-Irr,0.030906824,0.07385493500000001,0.0,0.9967944322862792,0.20138990310906024,1.0
301098,0.0059,0.524,Sd-Irr,0.07791093,0.32403212,13.812742,1.4380607717301004,0.3464456723052223,1.0
301182,0.0421,0.4437,Sd-Irr,0.03552117,0.09431643399999999,25.613347,1.399992447972835,0.17655612496666606,1.0
301198,0.0513,1.1861,Sd-Irr,0.025195811999999998,0.087223816,0.0,1.1985741624808526,0.2832698576218462,1.0
301539,0.0524,0.6485,Sd-Irr,0.008075398999999999,0.09172828000000001,7.5976187,2.394233505102207,0.7360862196641165,1.0
301593,0.0246,1.1888,Sd-Irr,0.08579255499999999,0.15360047000000002,15.674066,1.2364853565431844,0.26420073928900933,1.0
301624,0.0183,0.458,Sd-Irr,0.015762567,0.06153880999999999,3.870751,1.2129444777766167,0.4948618614855391,1.0
301664,0.0523,0.8962,Sd-Irr,0.013327826000000001,0.23031875000000002,32.23317,2.2871691864716084,0.986599190197424,1.0
301713,0.0534,1.1573,Sd-Irr,0.016096235,0.09488599,13.949043,1.4123426108704535,0.45938495868158213,1.0
301996,0.0536,1.4205,Sd-Irr,0.008880583,0.17079386000000002,6.559361,1.6973714289952824,0.7127462474348292,1.0
302155,0.0534,1.4768,Sd-Irr,0.031564028,0.15355960000000002,23.642250999999998,1.438326985195303,0.4368752981364423,1.0
302205,0.0526,0.9823,Sd-Irr,0.022275462,0.18478985,18.395102,1.7136838350565782,0.5519956172263889,1.0
302525,0.0558,0.9902,Sd-Irr,0.028858924,0.1672179,12.288962,1.3681850452004696,0.5579329006269305,1.0
302526,0.0554,0.5206,Sd-Irr,0.012084007,0.08492121,11.108615,1.8309976648285158,0.5536316683623284,1.0
302747,0.054,0.3749,Sd-Irr,-999000.0,0.10482,0.0,1.6538383166574633,0.499778618975391,1.0
302766,0.0538,0.4331,Sd-Irr,-999000.0,0.06271606,2.9734708,1.4879047698898589,0.38339683759971876,1.0
302981,0.0177,0.7825,Sd-Irr,0.009120403999999999,0.059161123999999995,8.492423,1.9341742559809134,0.4137618936301948,1.0
303115,0.0168,-9999.0,Sd-Irr,0.013263774,0.046013585,0.0,1.058412049666039,0.2552115487173836,1.0
303131,0.0255,0.7497,Sd-Irr,0.07739077,0.52020856,14.05246,1.4614934989507518,0.591960479572819,1.0
318822,0.0505,0.7943,Sd-Irr,0.041698625999999996,0.09264394,10.082509,1.18310645698881,0.27692495181683796,1.0
318833,0.0336,0.9565,Sd-Irr,0.010135176000000001,0.07340365,10.248157,2.979214582073105,0.39243944946159814,1.0
318877,0.0426,0.0641,Sd-Irr,0.016367234,0.058186185999999994,15.0452405,1.3621145791774723,0.27918587736425593,1.0
318993,0.0487,0.749,Sd-Irr,0.019063336,0.09572895000000001,5.311903,1.3191436193016912,0.2851926421098696,1.0
319008,0.049,-9999.0,Sd-Irr,0.009728614,0.033452289999999996,0.0,1.3954259319802844,0.21656921673945817,1.0
319011,0.0176,-9999.0,Sd-Irr,0.009481322,0.034627294,0.0,1.4765288414091415,-0.12366573860804664,1.0
319020,0.0257,0.997,Sd-Irr,0.13886943999999998,0.7828298,75.04097,1.3027358812722767,0.5040833445268689,1.0
319043,0.0503,1.3428,Sd-Irr,0.023155684,0.044819688,4.3378077,1.3326231620318012,0.31894583189104253,1.0
319044,0.0516,0.0515,Sd-Irr,0.019336281,0.05804917,26.953689999999998,1.2408183134353692,0.28635401651061443,1.0
319091,0.0542,1.6098,Sd-Irr,0.0021358255000000002,0.30755703,2.773708,1.9692760857360625,1.1184656442086336,1.0
319101,0.0549,1.6758,Sd-Irr,0.036830825000000005,0.251051,10.821249,1.5141740636695147,0.4462517335653047,1.0
319115,0.0525,0.5888,Sd-Irr,0.038518567,0.18180489,9.672195,1.5989175718835327,0.4540678340056914,1.0
319139,0.0255,1.0216,Sd-Irr,0.065929686,0.18114524999999998,22.758171,1.110707846273705,0.3342813018971711,1.0
319150,0.0255,2.4022,Sd-Irr,0.06488249,0.17526086999999999,19.179702,1.442932040184985,0.3211026833410102,1.0
319154,0.0536,0.0815,Sd-Irr,0.011248463,0.034862987,0.0,1.652306059060308,0.5503562669727415,1.0
319172,0.0532,0.6379,Sd-Irr,0.012503802,0.06785173,0.0,1.632338676738236,0.5054315628848727,1.0
319200,0.055,1.5759,Sd-Irr,0.014442486,0.19553489,2.3706013,1.6808347230470417,0.7444044948306257,1.0
319215,0.0528,1.2086,Sd-Irr,0.0068040904,0.14370402000000002,7.6223206999999995,2.322130689930262,0.855470822748778,1.0
319221,0.0536,-9999.0,Sd-Irr,0.009693708,0.055315428,5.529021,0.987780648607469,0.0814506305959597,1.0
319255,0.0542,0.5741,Sd-Irr,0.014258233,0.17151766000000002,2.625317,2.528227150215912,1.1247595923401263,1.0
319272,0.0253,1.3486,Sd-Irr,0.059795424,0.16311015,2.9142194000000003,1.2120209221358635,0.2781223656120062,1.0
319290,0.0253,-9999.0,Sd-Irr,0.04160881,0.15001194,5.7804002,0.4264808960168125,-0.36845585944782044,1.0
319312,0.0547,1.0939,Sd-Irr,0.0053573985,0.23803227000000002,18.773902,2.1066933359613387,0.8745904884012461,1.0
319332,0.0534,1.2864,Sd-Irr,0.0023245461,0.069648784,2.517567,3.4006634206369313,0.6946087019943832,1.0
319336,0.0536,2.2191,Sd-Irr,0.0029355690000000003,0.10249182,4.182049,3.231577905475362,0.803482594500565,1.0
319388,0.0507,1.4092,Sd-Irr,0.0036601004,0.28265035000000005,1.259128,2.308216978063925,0.9202929969441058,1.0
319392,0.0566,0.8561,Sd-Irr,0.0043517975,0.12459845,0.0,1.621483776458831,0.8300943872333235,1.0
319435,0.0531,2.422,Sd-Irr,0.00629618,0.1137112,8.035789999999999,1.5741957397423576,0.7493612459880907,1.0
319437,0.0534,1.2936,Sd-Irr,0.003901752,0.055192628,3.4563844,1.562458609717396,0.6445428258201815,1.0
319481,0.0499,-9999.0,Sd-Irr,0.03242076,0.10345349999999999,15.047046,0.6928128470992121,0.11024422270318723,1.0
319500,0.0544,0.7058,Sd-Irr,0.018843677,0.34195106,17.337494,1.9163041265428546,0.8185440769651606,1.0
319807,0.0259,2.9839,Sd-Irr,0.012446534,0.070076734,19.8219,1.732643834528666,0.4904411031483775,1.0
319912,0.0547,-9999.0,Sd-Irr,0.013181423,0.05356403,11.092692,1.126416512447257,0.16859230817851056,1.0
319928,0.0549,-9999.0,Sd-Irr,0.022488446,0.043066884,21.535179000000003,1.4393173379997322,0.35229972617426597,1.0
319953,0.0357,-9999.0,Sd-Irr,0.019839390000000002,0.14278368,11.017517,1.566368954297971,0.4726159586277987,1.0
320068,0.0294,1.4819,Sd-Irr,0.1060785,0.4646014,27.662726,1.515769207363121,0.4705989972322513,1.0
320154,0.0549,0.0736,Sd-Irr,0.029121267000000003,0.10556484,4.5039299999999995,1.0998503118093268,0.3745827952572611,1.0
320158,0.0532,0.9016,Sd-Irr,0.058256354999999996,0.24486879999999997,19.079296,1.1691900186300472,0.48033179026814565,1.0
320254,0.0339,0.8949,Sd-Irr,0.1433128,0.58960787,39.594474999999996,1.218788110923498,0.4675579801262444,1.0
320299,0.0515,0.0296,Sd-Irr,0.016866174,0.052937146,0.0,1.2431305693122852,0.37587983344405274,1.0
320493,0.0338,0.0384,Sd-Irr,0.031853346000000005,0.17495096999999998,0.0,1.5249505254199818,0.6209711544343008,1.0
320616,0.0588,-9999.0,Sd-Irr,0.03028893,0.046115572,0.0,1.3977526586947846,0.20900384764900082,1.0
320745,0.0309,-9999.0,Sd-Irr,0.056554964,0.14578196000000002,4.784520199999999,1.0845987555010055,0.3392198612835884,1.0
320949,0.0066,1.8197,Sd-Irr,0.020496293999999998,0.12213473,11.799608,1.310619175926199,0.46181344717894035,1.0
321013,0.0336,1.8077,Sd-Irr,0.077207784,0.17326666000000002,29.531695,0.9314204659337975,0.33218134986371695,1.0
321022,0.0264,0.0117,Sd-Irr,0.028627835,0.104329694,0.0,1.2199642656765093,0.38789442651852113,1.0
321102,0.0329,4.624,Sd-Irr,-999000.0,0.14811759,15.735352,1.6036144718383554,0.379148487542075,1.0
321199,0.0338,1.9476,Sd-Irr,-999000.0,0.13928856,25.380235000000003,2.0337860846539257,0.6086261875474364,1.0
321207,0.0265,0.4222,Sd-Irr,-999000.0,0.08572597,12.777145,1.9070588311504793,0.34869862826026576,1.0
321241,0.0488,1.9589,Sd-Irr,0.027756887,0.08583436,0.0,0.909520299180997,0.31341025017495383,1.0
321325,0.0049,-9999.0,Sd-Irr,0.032164062,0.10128304,15.645722000000001,1.320284142888454,0.4289574700204639,1.0
321494,0.0439,1.2386,Sd-Irr,0.03868999,0.35685049999999996,25.959272,1.3675139236099128,0.6773205999135357,1.0
